latitude,longitude,route,file,point_index
47.48993043741211,8.709700166713446,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,41
47.48489988874644,8.698640349786729,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,42
47.47997030057013,8.687380689196289,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,43
47.474609717261046,8.67661991296336,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,44
47.46710033947602,8.669139995705336,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,45
47.46320021664724,8.65680026402697,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,46
47.456099685747176,8.648380510974675,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,47
47.45139967137948,8.636980386450887,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,48
47.44375018356368,8.629670668859035,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,49
47.44177054380998,8.61639011465013,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,50
47.434720186982304,8.608059868216515,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,51
47.43424035748467,8.594769923947752,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,52
47.426029856316745,8.589340102858841,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,53
47.41704990528524,8.590890104416758,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,54
47.41297388635576,8.591734825633466,036A Zürich-Winterthur-Stein aRh-SH,036AZurich-Winterthur-SteinaRh-SH.gpx,55
47.49954310664907,8.723981091286987,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,0
47.50375011051074,8.736300092656165,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,1
47.502670109737664,8.749581085983664,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,2
47.50591011159122,8.762060091365129,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,3
47.50528011191636,8.775490097235888,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,4
47.50100111356005,8.787540091667324,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,5
47.49800011049956,8.800120102241635,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,6
47.49925111141056,8.813421097118407,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,7
47.497900125104934,8.826601111330092,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,8
47.49530014535412,8.839430124964565,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,9
47.49454112444073,8.852781110908836,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,10
47.4911601273343,8.865120101254433,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,11
47.48971412330866,8.866862109396607,036B Winterthur-Elgg,036BWinterthur-Elgg.gpx,12
46.99640811327845,6.936024066992104,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,0
46.99649010132998,6.9503600634634495,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,1
47.00302010262385,6.960120071657002,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,2
47.00728110270575,6.971780064981431,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,3
47.01109010074288,6.984200062695891,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,4
47.01858011307195,6.991781079210341,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,5
47.02564011886716,7.000000080093741,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,6
47.03326012799516,7.0071100778877735,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,7
47.038521103560925,7.017840069252998,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,8
47.04705411801115,7.0244070696644485,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,9
47.05286510614678,7.034741066861898,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,10
47.05847012717277,7.045080087147653,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,11
47.060140123125166,7.05840008193627,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,12
47.05178009811789,7.064150073565543,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,13
47.05785010010004,7.074090069159865,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,14
47.06121510080993,7.086541065946221,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,15
47.06713810702786,7.098445069976151,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,16
47.07260010857135,7.10903006605804,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,17
47.078560105059296,7.119050075765699,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,18
47.0836301096715,7.130170071963221,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,19
47.08792011300102,7.14180007064715,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,20
47.09255009936169,7.153200071770698,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,21
47.09695010865107,7.164750071242452,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,22
